Origin URL,Name,Average_score,Number_of_reviewers,Variety,Aroma,Taste,Finish,Maturation,Volume,Action_price,Contains_colouring,Product description,Distillery,Distillery_status,Distillery_founding_year,Taste_list,Taste_sentence,Alcohol_content_percent,Country,Region
https://www.whisky.de/shop/en/product/Hyde-Special-Reserve-10-Years.html?&searchorigin=2&preisMaxOverride=385,Hyde Special Reserve 10 Years,0.0,0.0,blended,"Velvety honey notes with rich dried fruit, fresh apple and redcurrants. Vanilla, toffee and spices are added and combine with buttery notes of dark chocolate.","Soft, buttery texture with dried fruit and a fine honey sweetness.","Gentle flavour with a long, soft, silky finish.",,0.7,39.9,True,"The ingredients of Hyde Special Reserve were triple distilled. For this whiskey creation, 20% Single Malt and 80% Irish Grain Whiskey were married together in former Bourbon barrels, aged for 9 years and then refined for a further year in fruity Oloroso sherry barrels from Jerez in Spain. The result is a smooth blended whiskey with great flavours of dried fruit and gentle honey spice.
Distributor
Hibernia Distillers Unit 1G The Atrium Blackpool Business Centre Blackpool Cork/IE
Designation
Whiskey
Country of origin
Ireland
Colouring
Caramel color", Cooley,Open,1987,['Honey\n Sweet\n Apple\n Sherry'],"Honey
 Sweet
 Apple
 Sherry",43.0,Ireland,
https://www.whisky.de/shop/en/product/Glen-Elgin-Palo-Cortado-Casks-Cadenhead-s-Original-Collection-12-Years.html?&searchorigin=2&preisMaxOverride=385,Glen Elgin-Glenlivet Palo Cortado Casks Cadenhead's Original Collection 12 Years,0.0,0.0,single malt,Notes of rock salt meet bacon glazed with maple syrup and fruity red apples.,"Hints of almonds, pears poached in red wine and natural honey combine with each other.",Strawberry cream sweets and pomegranate with subtle undertones of cranberry.,"Oak barrels, Palo Cortado sherry barrels",0.7,62.9,False,"This Glen Elgin-Glenlivet belongs to the Original Collection of the independent bottler Cadenhead's. Glen Elgin was sometimes referred to as ""Glen Elgin-Glenlivet"" when it was founded in 1898, as the name was so prestigious in the 19th century that many other distilleries tried to capitalise on the distillery's reputation. The Original Collection is a selection of outstanding Single Malt Whiskies from various Scottish distilleries that stand out for their diversity of maturation and flavours. WM Cadenhead Ltd, presents this 12 year matured Single Malt Whisky, finished in Palo Cortado, bottled at 46% vol. and neither chill-filtered nor coloured. Fruits and gentle undertones of glazed ham combine with sweet facets.
Designation
Whisky
Country of origin
Scotland", Glen Elgin,Open,1898,['Pear\n Almonds\n Nuts\n Sherry'],"Pear
 Almonds
 Nuts
 Sherry",46.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/Dewar-s-Double-Double-Aged-27-Years.html?&searchorigin=2&preisMaxOverride=385,Dewar's Double Double Aged 27 Years,0.0,0.0,blended,Aromatic and floral with notes of honeyed fruit and subtle spice.,Silky and smooth with subtle spicy accents.,Palo Cortado Sherry Cask Finish,,0.5,168.0,True,"After the usual marriage of the different whiskies at Dewar's, the 27-year-old Blend received a special finish in Palo Cortado sherry casks. The unique four-stage ageing process was developed by Master Blender Stephanie MacLeod to give the Blend its smoothness.
Distributor
Bacardi-Martini France 64/68 Rue Pleyel 93200 Saint Denis Paris /FR
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color",unknown,Closed,,['Honey\n Spices\n Sweet'],"Honey
 Spices
 Sweet",46.0,,
https://www.whisky.de/shop/en/product/Benriach-Triple-Distilled-25Y-2024.html?&searchorigin=2&preisMaxOverride=385,Benriach Triple Distilled 25 Years 2024,0.0,0.0,single malt,"Roasted toffee walnuts, stewed oranges and manuka honey with accents of cinnamon and crystallised ginger. Brioche notes with apricot and cherry glaze towards the end.","Fruity with a pleasantly warming spiciness, wrapped in toffee and soft vanilla and oak notes. Accents of leather and nekatrine round off the flavour.",Persistent with facets of white grape.,"Oloroso sherry barrels, bourbon barrels, virgin oak barrels",0.7,31.9,False,"This 25-year-old Benriach was not only distilled three times in small batches, but also matured in three different types of cask. Master blender Rachel Barrie selected Oloroso sherry, Bourbon and fresh oak casks for the maturation of the single malt. The design of the bottle is modelled on the original Benriach from the time before its closure in the 1990s. The quarter-century whisky comes in modern, high-quality outer packaging worthy of the Single Malt.
Distributor
Brown-Forman Deutschland GmbH, Dammtorwall 7, 20354 Hamburg
Designation
Whisky
Country of origin
Scotland", Benriach,Open,1898,['Caramel\n Leather\n Spices\n Sherry'],"Caramel
 Leather
 Spices
 Sherry",47.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/Bowmore-Edition-2021-Vintage-30Y-2020.html?&searchorigin=2&preisMaxOverride=385,Bowmore Edition 2021 Vintage 30 Years 2020,0.0,0.0,single malt,"Ripe apricots, charred pineapple, mango and caramel sweets.",Tropical-fruity with a subtle sweetness and warming smoke.,Still warming and persistent with ripe fruit.,Sherry hogsheads and bourbon casks,0.7,2498.0,True,"This Bowmore matured for 30 long years in Bourbon and sherry casks. After 30 years in the best casks, the Bowmore-typical intense Islay smoke combines harmoniously with tropical and sweet flavours.
Distributor
Beam Suntory Distribution S.L. C/Mahonia N.2 28042 Madrid /ES
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Bowmore,Open,1779,['Tropical Fruit\n Fruit\n Peat Smoke\n Sherry'],"Tropical Fruit
 Fruit
 Peat Smoke
 Sherry",45.1,Scotland,Islay
https://www.whisky.de/shop/en/product/Auchroisk-Manzanilla-Finish-Cadenhead-s-Original-Collection-14-Years.html?&searchorigin=2&preisMaxOverride=385,Auchroisk Manzanilla Finish Cadenhead's Original Collection 14 Years,0.0,0.0,single malt,"Camomile notes and banoffee pie (a cake from English cuisine with biscuit base, condensed milk and bananas), as well as coffee latte.","Butter biscuit base, fruit and nut mix and malty roasted oat biscuits with a hint of cloves.","Buttered popcorn, ripe fruit and demerara sugar come together.","Oak barrels, finish in Manzanilla sherry casks",0.7,68.9,False,"This Auchroisk Single Malt is part of the Original Collection from Scotland's oldest independent bottler Cadenhead's. WM Cadenhead Ltd. presents the 14-year-old Speyside whisky with a manzanilla sherry cask finish in its natural colour and without chill-filtering. At 46% vol., sweetish notes and hints of oat biscuits unfold with a mix of fruit and nuts. The Original Collection is a selection of outstanding Single Malt Whiskies from various Scottish distilleries that stand out for their diversity of maturation and flavours.
Distributor
Kirsch Whisky Service GmbH Mackenstedter Str. 7 28816 Stuhr/DE
Designation
Whisky
Country of origin
Scotland", Auchroisk,Open,1974,['Clove\n Nuts\n Fruit\n Sherry'],"Clove
 Nuts
 Fruit
 Sherry",46.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/1770-Glasgow-Syrah-Wine-Cask-Finish-Small-Batch-Series-5Y-2020-2025.html?&searchorigin=2&preisMaxOverride=385,1770 Glasgow Syrah Wine Cask Finish - Small Batch Series 5 Years 2020/2025,0.0,0.0,single malt,"Notes of blackberry, strawberry jam and black cherry meet hints of dark chocolate and a touch of pink pepper.",Lowlands,"First fill Bourbon barrel, finish in Greek Syrah red wine barriques",,0.7,79.9,False,"The 5-year-old 1770 Glasgow Syrah Wine Cask first matured in first-fill bourbon casks and was then matured for 1 year and 10 months in Syrah wine casks. Syrah is a rare Greek grape variety that is processed into fine red wines and is known for its strong, fruity strawberry and blackberry flavour. On the island of Euboea, 80% of the grapes grown are white, which gives the red Syrah a high reputation and a certain rarity. The Lowlands Single Malt was bottled at 59.3% vol. at cask strength, without chill-filtering and without added colour. 1770 Glasgow comes from the Scottish city of the same name. The Glasgow Distillery Company was founded in 2014 and is the first single malt distillery in Glasgow since 1902, where single malt is once again being produced from Scottish barley and water from Loch Katrine in keeping with tradition.
Distributor
Kirsch Whisky Service GmbH Mackenstedter Str. 7 28816 Stuhr/DE
Designation
Whisky
Country of origin
Scotland", Glasgow,Open,2014,['Dark Chocolate\n Pepper\n Blackberry\n Sherry'],"Dark Chocolate
 Pepper
 Blackberry
 Sherry",59.3,Scotland,Lowlands
https://www.whisky.de/shop/en/product/Tobermory-Sherry-Cask-Finish-Hebridean-Series-Expression-5-27Y-2025.html?&searchorigin=2&preisMaxOverride=385,Tobermory Sherry Cask Finish Hebridean Series Expression #5 27 Years 2025,5.0,1.0,single malt,"Rich with notes of cinnamon biscuits and dark black fruits. Sweet apricot and dried figs are complemented by the earthy notes of toasted oak, rounded off with a hint of orange peel.","A thick layer of jam spreads out, rounded off by warming cinnamon spice. The flavours unfold and reveal fig rolls, blackcurrants and blackberries, with a hint of honey-roasted nuts and syrup toffee.","Even and persistent, red berry compote, fresh mandarins and a pinch of nutmeg.","Ex-bourbon casks, finish in ex-sherry casks",0.7,468.0,False,"Tobermory Expression 5 is the last bottling from the Hebridean Series. The 27-year-old single malt is a tribute to the history of the Isle of Mull, which is closely linked to seafaring. The Duart Castle on the label is also an iconic part of the history of the Isle of Mull. With its impressive views and centuries-old presence, the castle is seen as a symbol of welcome and farewell, guiding travellers to and from the island. The basis for the whisky is the 15-year-old Tobermory, which is extremely popular with connoisseurs and gourmets and matured in former bourbon casks. For the long, 12-year finish, the Single Malt was filled into hand-selected sherry casks from the Gonzales Byass Bodega and refined in these from 24 July 2014.
Distributor
Distell Europe GmbH, Johannstr. 39, 40476 Düsseldorf
Designation
Whisky
Country of origin
Scotland", Tobermory,Open,1798,['Blackberry\n Berries\n Fruit\n Sherry'],"Blackberry
 Berries
 Fruit
 Sherry",53.1,Scotland,Islands
https://www.whisky.de/shop/en/product/Mortlach-35th-Anniversary-32Y-1991-2023.html?&searchorigin=2&preisMaxOverride=385,Mortlach 35th Anniversary 32 Years 1991/2023,5.0,1.0,single malt,Speyside,First Fill Oloroso Sherry Butt,,4241,0.7,67.9,False,"The Mortlach 35th Anniversary Single Malt is part of the Cask Strength Collection from Signatory Vintage, which was created by Andrew W. Symington as a Rare Reserve series to mark the 35th anniversary of the independent bottler. Signatory has been one of Scotland's most successful independent bottlers for 35 years. Symington and his team have always tracked down rare whisky casks from distilleries that have already closed, sought-after single malts from distilleries that no longer release casks or distilleries that do not release whiskies under their own name. In the 35th Anniversary Edition, the independent bottler presents exclusive, very old single casks from renowned distilleries on Islay, the Orkney Islands, Speyside and the Highlands. The cask-strength bottlings are packaged in high-quality wooden caskets and supplied with a certificate of authenticity signed by Andrew W. Symington, which underlines the exclusivity of these whiskies in addition to their natural colour. The 32-year-old Speyside single malt from the Mortlach distillery was matured in a first fill Oloroso sherry butt.
Distributor
Kirsch Whisky Service GmbH Mackenstedter Str. 7 28816 Stuhr/DE
Designation
Whisky
Country of origin
Scotland", Mortlach,Open,1824,['Date\n Dark Chocolate\n Fig\n Sherry'],"Date
 Dark Chocolate
 Fig
 Sherry",54.1,Scotland,Speyside
https://www.whisky.de/shop/en/product/Macallan-sherry-cask-25Y-2023.html?&searchorigin=2&preisMaxOverride=385,Macallan sherry cask 25 Years 2023,5.0,2.0,single malt,"Balanced between citrus notes, cinnamon, sherry and oak",Full-bodied and oaky with accents of sultanas and ginger.,Long and spicy with dried fruits and oak smoke.,Sherry casks,0.7,67.9,False,"This 25-year-old Macallan is part of the Sherry Oak range and matured for a quarter of a century in hand-selected sherry casks from Jerez (Spain), giving the single malt whisky its rich and complex flavours.
Distributor
Beam Suntory Distribution S.L. C/Mahonia N.2 28042 Madrid /ES
Designation
Whisky
Country of origin
Scotland", Macallan,Open,1824,['Sherry\n Spices\n Raisin'],"Sherry
 Spices
 Raisin",43.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/Glen-Scotia-21Y-2023.html?&searchorigin=2&preisMaxOverride=385,Glen Scotia 21 Years 2023,4.0,1.0,single malt,"Accents of perfumed oloroso, spiced red apples and a hint of peppercorns with a soft Campbeltown character.","Notes of baked red apples, sultanas, cloves, star anise, cinnamon, soft creamy vanilla and toffee with maritime components.","Long, complex and balanced with a lingering hint of sea salt and notes of dry sherry.","Refill Bourbon barrels and refill American Oak hogsheads, finish in oloroso sherry casks.",0.7,67.9,True,"This 21-year-old Single Malt from the Campbeltown distillery Glen Scotia was first aged in a combination of refill Bourbon barrels and refill American Oak hogsheads. It was then refined for six months in first-fill oloroso sherry casks. The bottling closes the age gap between the 18- and 25-year-old bottlings.
Distributor
Hanseatische Weinhandels GmbH & Co. KG, Lukas-Welser-Str. 8, 28309 Bremen
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Glen Scotia,Open,1832,['Raisin\n Clove\n Caramel\n Sherry'],"Raisin
 Clove
 Caramel
 Sherry",46.0,Scotland,Campbeltown
https://www.whisky.de/shop/en/product/Maker-s-Mark-No-46-French-Oaked.html?&searchorigin=2&preisMaxOverride=385,Maker's Mark No. 46 French Oaked,3.9,67.0,kentucky bourbon,Pleasantly sweet with notes of toasted oak and caramel tones.,"Strong, creamy taste of flamed oak. Caramel and vanilla flavours.","Strong, long oak finish with restrained spiciness.",,0.7,39.9,False,"Maker's Mark 46 is produced using a new maturation process. The number of the first test cask used for this was 46, which is how the whisky got its name. The makers experimented with cask maturation: the whisky is matured in barrels with infrared-toasted French oak staves to develop a distinctive flavour.
Distributor
Beam Suntory Distribution S.L. C/Mahonia N.2 28042 Madrid /ES
Designation
Whisky
Country of origin
USA", Maker's Mark,Open,,['Oak\n Sweet\n Caramel'],"Oak
 Sweet
 Caramel",47.0,USA,Kentucky
https://www.whisky.de/shop/en/product/Muja-Blended-Irish-Whiskey-B-Goods.html?&searchorigin=2&preisMaxOverride=385,Muja Blended Irish Whiskey (B-Goods),3.4,8.0,blended,"Round and full-bodied, with notes of roasted oat flakes, fresh yellow apples, warm cinnamon spice and dried fruit.","Rich, soft and complex.","Ex-bourbon, ex-sherry",,0.5,65.9,False,"Muja is a high-quality blended whiskey made from single grain and single malt whiskeys, which is the result of a high-quality triple-distilled and double-matured process. It is matured in ex-bourbon and sherry casks and was transferred to Italy for bottling, where it is bottled non-chill-filtered with an alcohol content of 42% vol. The unique diamond-shaped bottle and the unusual outer packaging, which resembles a concrete base, are also produced in a small town near Trieste. This is how Irish whiskey culture, blended whiskey and Italian lifestyle come together.
B-goods!
This item is second choice goods. The product itself is not affected, but the packaging or the label may be damaged.
In the case of gift packs, the outer packaging or accessories may be missing. Not discountable!
Distributor
AB Trade Srl, Piazza A.Moro 7, 31020 Villorba (TV) Italy
Designation
Whiskey
Country of origin
Ireland",unknown,Closed,,['Sherry\n Vanilla\n Sweet'],"Sherry
 Vanilla
 Sweet",42.0,,
https://www.whisky.de/shop/en/product/Yushan-Signature-Smoky-4-Years.html?&searchorigin=2&preisMaxOverride=385,Yushan Signature Smoky 4 Years,0.0,0.0,single malt,"Mild and balanced with gentle smoky notes, citrus and floral accents.",Intense caramel tones meet sugar cane and peat smoke.,Long with facets of ash.,,0.7,49.9,False,"This Single Malt was distilled in the Nantou Distillery in Taiwan. The smoky whisky was matured for 4 years in former first-fill bourbon casks. The name Yushan is derived from ""Yu Shan"", probably the most beautiful and highest mountain in Taiwan.
Distributor
Les Whiskies du Monde 77 Avenue Fitzgerald Kennedy 33700 Mérignac/FR
Designation
Whisky
Country of origin
Taiwan", Nantou Brennerei,Open,2008,['Peat Smoke\n Floral\n Zitrus'],"Peat Smoke
 Floral
 Zitrus",46.0,Taiwan,
https://www.whisky.de/shop/en/product/Glenturret-30Y-2021.html?&searchorigin=2&preisMaxOverride=385,Glenturret 30 Years 2021,0.0,0.0,single malt,Creamy sweets and dried fruits preserved in brandy. Citrus and oak notes followed by creamy sweet vanilla.,"Oak spice with some ginger, gentle cinnamon and a hint of nutmeg, mixed with rich dark fruits.","Slightly warming with sweet fruits, toffee and oak.",American and European oak barrels,0.7,67.9,False,"In 2018, the Glenturret distillery is once again focusing on Single Malts with age statements. Due to their long history, true treasures lie dormant in the warehouses, such as this 30-year-old small batch bottling. Only eight casks were blended for this, including American and European oak casks.
Distributor
The Glenturret Vignobles Silvio Denz Mouleyre 33350 Sainte-Colombe/FR
Designation
Whisky
Country of origin
Scotland", Glenturret,Open,1775,['Nutmeg\n Ginger\n Cinnamon\n Sherry'],"Nutmeg
 Ginger
 Cinnamon
 Sherry",41.6,Scotland,Highlands
https://www.whisky.de/shop/en/product/Glen-Spey-First-Fill-Cognac-Barrique-15Y-2009-2024.html?&searchorigin=2&preisMaxOverride=385,Glen Spey First Fill Cognac Barrique 15 Years 2009/2024,0.0,0.0,single malt,"Notes of dried plum, curacao orange and hints of two-coloured sponge cake.","Facets of poached apricots, clover honey and almond butter combine with each other.",Sweet cinnamon and stone fruit gradually give way to notes of cake with gooseberries.,"Bourbon barrels, finish in first fill cognac barrique",0.7,96.9,False,"From Speyside, independent bottler A.D. Rattray bottled the 15-year-old Glen Spey in the Cask Collection. After maturing in bourbon casks, the single malt spent 11 months in a first fill cognac cask, making it fruity and sweet with accents of almond butter. The independent bottler was originally founded as a trading company by Andrew Dewar Rattray. His descendant Tim Morrison developed the company into an independent bottler with its own brands. The Cask Collection offers single cask maturations and special cask finishes from renowned distilleries, which present different flavours and aroma profiles.
Distributor
ADR Morrison LTD (EU Office), Ground Floor, 71 Lower Baggot Street, Dublin, D02 P593
Designation
Whisky
Country of origin
Scotland", Glen Spey,Open,1878,['Plum\n Orange\n Zitrus\n Sherry'],"Plum
 Orange
 Zitrus
 Sherry",55.4,Scotland,Speyside
https://www.whisky.de/shop/en/product/Caol-Ila-Conn-Choice-Cask-Strength-38Y-1984-2023.html?&searchorigin=2&preisMaxOverride=385,Caol Ila Conn. Choice - Cask Strength 38 Years 1984/2023,0.0,0.0,single malt,"Tropical fruits like pineapple, mango and banana with smoke.","Notes of cured meat, followed by pear, lime and mint leaves.",Long with citrus and campfire embers.,Refill American Hogshead,0.7,1498.0,False,"This Caol Ila belongs to Gordon & MacPhail's Connoisseurs Choice series, which has existed since the 1960s. In 2018, the entire range was reorganised. The Connoisseurs Choice series now also includes cask strength editions or special post-maturations. Each Single Malt is created as a single cask or from a small number of casks. Detailed information about the vintage and cask type can be found on the bottle label.
Distributor
Kirsch Whisky Service GmbH Mackenstedter Str. 7 28816 Stuhr/DE
Designation
Whisky
Country of origin
Scotland", Caol Ila,Open,1846,['Lime\n Pear\n Zitrus\n Peat Smoke'],"Lime
 Pear
 Zitrus
 Peat Smoke",53.3,Scotland,Islay
https://www.whisky.de/shop/en/product/KAVALSOBO.html?&searchorigin=2&preisMaxOverride=385,Kavalan Solist Ex-Bourbon,5.0,1.0,single malt,"Fresh and tropically fruity. Vanilla, coconut and smoky oak.",Balanced with oak and vanilla.,Medium length.,,0.7,108.5,False,"Individual casks are bottled in the Solist series. Each bottling is labelled with the serial number, cask type and signature of the master Blend. This Kavalan matured entirely in a former bourbon cask in the consistently hot and humid climate of Taiwan.
The cask number may differ from the number shown in the photo!
Distributor
King Car Germany GmbH Blumenstr. 24 40212 Düsseldorf/DE
Designation
Whisky
Country of origin
Taiwan", Kavalan,Open,2005,['Vanilla\n Oak\n Sweet'],"Vanilla
 Oak
 Sweet",56.3,Taiwan,
https://www.whisky.de/shop/en/product/Royal-Brackla-PX-Exceptional-Cask-Series-24-Years.html?&searchorigin=2&preisMaxOverride=385,Royal Brackla PX Exceptional Cask Series 24 Years,5.0,1.0,single malt,"Deep and rich with freshly brewed espresso, dark chocolate and a hint of sweet liquorice. Subtle notes of dried fruit such as figs and oranges, accents of roasted nuts and pistachios follow.",Powerful and velvety with coffee tones and facets of dark chocolate. A fine liquorice note with fruity hints of candied orange and sweet liqueur follow.,"Long-lasting with dark components of espresso, oranges and gentle sherry sweetness, embedded in dark chocolate with a subtle liquorice note.","Pedro Ximenez sherry cask, finish in Pedro Ximenez sherry butt",0.7,448.0,False,"This Royal Brackla Single Malt Whisky matured for 24 years in Pedro Ximenez sherry casks. Maturation in these casks gives the fruity, spicy malt clear hints of fruit with a hint of chocolate and a little coffee. The bottling is part of Royal Brackla's Exceptional Cask series and is bottled at 50.4% vol. and is neither chill-filtered nor coloured. The whisky is presented particularly skilfully in the usual slim bottle thanks to the elegant outer packaging. The Royal Brackla distillery received its first Royal Warrant from King William IV in 1833, the first time a whisky had been honoured in this way. Just five years later, the honour was renewed by his niece, Queen Victoria.
Distributor
Bacardí GmbH, Hindenburgstraße 49, 22297 Hamburg
Designation
Whisky
Country of origin
Scotland", Royal Brackla,Open,1812,['Sweet\n Dark Chocolate\n Fig\n Sherry'],"Sweet
 Dark Chocolate
 Fig
 Sherry",50.4,Scotland,Highlands
https://www.whisky.de/shop/en/product/Glenfarclas-Family-Casks-S23-1994-2023.html?&searchorigin=2&preisMaxOverride=385,Glenfarclas Family Casks S23 1994/2023,5.0,1.0,single malt,Highlands,Sherry Butt,,2958,0.7,688.0,False,"The Glenfarclas Family Casks series contains single cask bottlings of various vintages since the early 1950s. For each vintage, only one cask was chosen to be among the best of its year. In order to continue to offer the full series, there have been several releases. These vintage whiskies are bottled at cask strength and make ideal gifts!
Distributor
Hanseatische Weinhandels GmbH & Co. KG Lukas-Welser-Str. 8 28309 Bremen /DE
Designation
Whisky
Country of origin
Scotland",unknown,Closed,,['Cake\n Sherry\n Sweet'],"Cake
 Sherry
 Sweet",53.6,,
https://www.whisky.de/shop/en/product/Clynelish-Bourbon-Barrels-Cask-Strength-Collection-32Y-1990-2022.html?&searchorigin=2&preisMaxOverride=385,Clynelish Bourbon Barrels Cask Strength Collection 32 Years 1990/2022,3.0,1.0,single malt,Maritime notes with hints of beeswax and baked apple.,Highlands,Bourbon Barrels,,0.7,728.0,False,"This Clynelish belongs to the Cask Strength Collection by Signatory, in which the whiskies were bottled directly at cask strength. They are especially recommended for advanced connoisseurs. The Highlander matured for 32 long years in two Bourbon barrels.
Distributor
Kirsch Whisky Service GmbH Mackenstedter Str. 7 28816 Stuhr/DE
Designation
Whisky
Country of origin
Scotland", Clynelish,Open,1819,['Apple\n Seaweed\n Maritime Notes'],"Apple
 Seaweed
 Maritime Notes",45.9,Scotland,Highlands
https://www.whisky.de/shop/en/product/Benriach-Cask-Edition-Oloroso-Sherry-28Y-1994-2022.html?&searchorigin=2&preisMaxOverride=385,Benriach Cask Edition Oloroso Sherry 28 Years 1994/2022,5.0,1.0,single malt,"Charred pear, maple syrup and orange combine with notes of bergamot, cranberry sauce, pancetta and pine nut.","Clementine and glazed almond with orange, biscuit, oak balsam, walnut and pancetta.",Speyside,,0.7,698.0,False,"This smoky Benriach is part of the Speyside distillery's Cask Edition series, in which the single malts are matured in unique casks and bottled non-chill-filtered. This rarity was personally selected by Master Blender Rachel Barrie from Benriach's diverse and extensive cask collection. Each of the Cask Editions is matured in a separate cask. The 28-year-old single malt was matured in an Oloroso Puncheon, which holds between 450 and 500 litres, and was bottled at natural cask strength without chill-filtering.
Distributor
Brown-Forman Deutschland GmbH, Dammtorwall 7, 20354 Hamburg
Designation
Whisky
Country of origin
Scotland", Benriach,Open,1898,['Orange\n Zitrus\n Almonds\n Peat Smoke\n Sherry'],"Orange
 Zitrus
 Almonds
 Peat Smoke
 Sherry",52.6,Scotland,Speyside
https://www.whisky.de/shop/en/product/W-D-O-Connell-Fino-Sherry-Cask-5Y-2018-2022.html?&searchorigin=2&preisMaxOverride=385,W.D. O'Connell Fino Sherry Cask 5 Years 2018/2022,0.0,0.0,single malt,"Varied and complex wine flavours, with light fruit, sweetness and pleasantly dry.",First-fill ex-bourbon casks and fino sherry casks,,2018/04.2022,0.7,62.9,False,"The W.D. O'Connell Fino Sherry Cask is one of the small batches matured in first-fill ex-Bourbon casks and Fino Sherry casks. W.D. O'Connell Whiskey Merchants, an independent bottler founded in 2019 by Daithí O'Connell and based in the historic Kilmacthomas Union Workhouse in County Ireland. Originally built in 1851 during the Great Irish Famine, this building was converted into the company's headquarters. To preserve the heritage of the workhouse, W.D. O'Connell is committed to transparency and high quality in its small batch bottlings.
Designation
Whiskey
Country of origin
Ireland",unknown,Closed,,['Sherry'],Sherry,50.0,,
https://www.whisky.de/shop/en/product/Sakurao-Discovery-Sauternes-Cask-Finish.html?&searchorigin=2&preisMaxOverride=385,Sakurao Discovery Sauternes Cask Finish,0.0,0.0,single malt,"Notes of apricot, apple and pear combine with lingering hints of honey.","Ex-Bourbon barrels, finish in Sauternes wine barrels",,,0.7,119.5,False,"This Japanese single malt comes from the Sakurao Distillery, which is already known for its Togouchi Whisky and Sakurao Gin brands. The whisky is distilled with the utmost care in specially calibrated stills, making it particularly smooth. This special bottling was refined for 18 months in Sauternes wine casks after initial maturation in bourbon casks. The result is a fruity, sweet Single Malt with clear honey notes.
Distributor
Whiskies du Monde, 22 avenue Neil Armstrong, 33700 Mérignac, France
Designation
Whisky
Country of origin
Japan", Sakurao,Open,2018,['Apple\n Pear\n Peach\n Sherry'],"Apple
 Pear
 Peach
 Sherry",50.0,Japan,
https://www.whisky.de/shop/en/product/Rosebank-32Y-2023.html?&searchorigin=2&preisMaxOverride=385,Rosebank 32 Years 2023,0.0,0.0,single malt,"Balanced notes of caramel sweets, pineapple cubes, dried apricots, soft oak, candied ginger, lemon glaze, marzipan and a hint of white pepper soiwe Café Latte.","Velvety with a full body and facets of malt, thyme, butterscotch, tropical fruits, dry oak and gently warming spices.","Gentle and lingering with lime, honey mash and roasted walnut.","Refill sherry butts, refill bourbon hogsheads",0.7,2598.0,False,"This Rosebank single malt from 1990 was distilled just three years before the distillery closed. As is common in many Lowland distilleries, Rosebank is also triple-distilled, which ensures a particularly smooth whisky character. The 32-year-old single malt comes from scarce stocks that were collected shortly before the closure of the distillery in Falkirk in 1993. The distillery was closed in the same year and brought back to life in 2017 by family-run whisky producer Ian Macleod.
Distributor
Ian Mcleod Distillers Ltd European Office Ottenser Hauptstraße 2-6 22765 Hamburg /DE
Designation
Whisky
Country of origin
Scotland", Rosebank,Open,,['Oak\n Spices\n Malt\n Sherry'],"Oak
 Spices
 Malt
 Sherry",47.6,Scotland,Lowlands
https://www.whisky.de/shop/en/product/Old-Perth-Vintage-Collection-2009.html?&searchorigin=2&preisMaxOverride=385,Old Perth Vintage Collection 2009/,0.0,0.0,blended malt,"Sandalwood, dried tobacco, sun-dried fruits, sultanas and sultanas.","Dried fruit, rich brown sugar, cinnamon, ginger, cloves.","Rich nuttiness with a lingering, waxy texture.","Second Fill Oloroso Butt, First Fill Oloroso Hogshead, First Fill PX Hogshead",0.7,158.5,False,"Old Perth Original is a Blended Malt from the company Morrison Distillers. Perth was once the world capital of whisky blending. The Old Perth Blended Malts continue this tradition. They contain only malts from sherry casks. Old Perth Vintage 2009 was created from single
malt whiskies from 2009 from three legendary Speyside distilleries. A second fill Oloroso butt from the Craigallachie distillery, a first fill Oloroso hogshead from Royal Brackla and a first fill Pedro Ximénez hogshead from the MacDuff distillery were married together and bottled at cask strength without the addition of colour.
Distributor
Schlumberger Vertriebsgesellschaft Buschstraße 20 53340 Meckenheim/DE
Designation
Whisky
Country of origin
Scotland",unknown,Closed,,['Dried Fruit\n Ginger\n Clove\n Sherry'],"Dried Fruit
 Ginger
 Clove
 Sherry",53.6,,
https://www.whisky.de/shop/en/product/Macduff-Connoisseurs-Choice-Refill-Bourbon-Barrel-14Y-2009-2024.html?&searchorigin=2&preisMaxOverride=385,Macduff Connoisseurs Choice Refill Bourbon Barrel 14 Years 2009/2024,0.0,0.0,single malt,Vanilla and milk chocolate combine and slowly fade into hints of green apple.,"Ripe banana, lemonade and balanced facets of black pepper.",Medium length with lingering notes of citrus and charred oak.,Refill Bourbon Barrel,0.7,124.5,False,"The 14-year-old Macduff is also part of the Connoisseurs Choice series from the independent bottler Gordon & MacPhail, in which cask-strength Single Malts are bottled from hand-selected individual casks. The Highland malt was matured in a refill Bourbon barrel before being bottled at 58.1% vol. without the addition of colour and without chill-filtering. A sweet and fruity whisky with zesty citrus notes in a limited edition.
Distributor
Kirsch Whisky Service GmbH Mackenstedter Str. 7 28816 Stuhr/DE
Designation
Whisky
Country of origin
Scotland", Macduff,Open,1958,['Pepper\n Banana\n Fruit\n Sherry'],"Pepper
 Banana
 Fruit
 Sherry",58.1,Scotland,Highlands
